Font Name,Family,Serif,Weight,Optical Size,Italic,Font Width,Style,Case,Glyph Name,Glyph Width,Glyph Height,Shape Width,Shape Height,Shape Area,On Curve Points,Total Points,Non Extrema Points
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,N,740,1001,0.17774964705882354,708,660,27,47,5
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,O,766,1001,0.19067917647058824,682,679,10,26,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,P,599,1001,0.15806470588235294,530,650,21,45,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Q,758,1001,0.2195114051711443,693,832,15,41,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,R,659,1001,0.19705392156862747,625,659,29,65,6
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,S,505,1001,0.13425066666666668,434,680,17,47,3
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,T,641,1001,0.1323,588,675,22,42,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,U,729,1001,0.15224588235294118,695,665,22,46,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,V,711,1001,0.12999925882352942,687,661,16,32,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,W,979,1001,0.2205510745098039,956,661,24,48,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,X,693,1001,0.16556901960784318,691,650,28,60,8
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Y,655,1001,0.1316823529411765,630,650,23,47,6
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Z,619,1001,0.15326470588235294,579,675,18,38,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,a,466,1001,0.10811200000000001,435,466,26,68,7
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,b,534,1001,0.15747103921568628,497,715,16,38,1
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,c,422,1001,0.07819662745098042,389,466,14,38,3
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,d,547,1001,0.1638881882352941,512,716,20,44,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,e,437,1001,0.09550514325026795,390,466,16,42,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,f,331,1001,0.10384450523431549,380,703,26,52,6
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,g,492,1001,0.16760211764705885,471,698,34,92,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,h,550,1001,0.1634268235294118,520,703,22,42,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,i,295,1001,0.07914917647058824,256,657,14,30,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,j,288,1001,0.09405733333333335,242,901,17,45,3
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,k,513,1001,0.15152800000000002,527,705,26,54,5
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,l,278,1001,0.09710773333333333,259,703,10,18,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,m,843,1001,0.19878023529411767,794,456,36,74,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,n,566,1001,0.13093458823529414,523,456,23,45,1
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,o,525,1001,0.11581653333333336,466,466,10,26,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,p,547,1001,0.15953018823529413,501,694,21,45,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,q,536,1001,0.1598429644642081,505,684,20,44,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,r,404,1001,0.08186252941176472,373,455,18,38,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,s,383,1001,0.082725777622634,321,466,16,44,2
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,t,339,1001,0.08512705882352942,312,605,19,29,0
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,u,555,1001,0.12823392941176473,514,461,27,57,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,v,465,1001,0.07850223529411766,491,453,15,31,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,w,683,1001,0.12982447058823532,696,453,23,47,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,x,482,1001,0.09876360000000001,487,442,28,52,4
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,y,465,1001,0.09768870588235297,490,687,21,49,8
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,z,445,1001,0.09363701960784317,415,464,18,34,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,A,720,1001,0.14786470588235293,675,665,20,36,3
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,B,649,1001,0.2016274509803922,565,650,25,55,3
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,C,686,1001,0.14569600000000002,628,680,12,32,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,D,773,1001,0.20667705882352938,693,650,18,42,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,E,592,1001,0.16351450980392157,553,650,28,54,3
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,F,565,1001,0.14547764705882354,492,650,24,42,1
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,G,738,1001,0.17937600000000004,666,680,19,45,1
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,H,795,1001,0.2303676470588235,723,650,28,44,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,I,387,1001,0.1065107843137255,305,650,12,20,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,J,376,1001,0.11356945098039216,326,815,12,24,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,K,714,1001,0.20122470588235292,669,650,28,54,5
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,L,560,1001,0.12675254901960786,529,650,16,32,1
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,M,902,1001,0.24975294117647062,852,650,29,45,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,N,752,1001,0.18740926274509803,718,659,27,47,5
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,O,778,1001,0.1984277647058824,690,679,10,26,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,P,609,1001,0.16593607843137256,538,650,21,45,3
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,Q,772,1001,0.22987282895661912,700,837,15,41,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,R,672,1001,0.20546844705882358,631,659,29,65,6
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,S,517,1001,0.14176000000000002,443,680,17,47,3
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,T,656,1001,0.14088176470588235,598,675,22,42,1
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,U,741,1001,0.1615610980392157,704,665,22,46,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,V,731,1001,0.138908,697,660,16,32,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,W,1003,1001,0.23575200000000004,969,660,24,48,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,X,702,1001,0.17486274509803923,700,650,28,60,7
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,Y,672,1001,0.13964039215686275,637,650,23,47,6
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Upper,Z,628,1001,0.1594985294117647,585,675,18,38,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,a,476,1001,0.11458313725490198,445,469,26,68,6
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,b,542,1001,0.16236451764705884,502,711,16,38,1
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,c,429,1001,0.08209339215686275,395,469,14,38,3
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,d,555,1001,0.1695481411764706,519,712,20,44,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,e,444,1001,0.10076584724833916,397,469,16,42,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,f,340,1001,0.10883721047816905,385,699,26,52,7
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,g,502,1001,0.17468660392156868,479,694,34,92,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,h,561,1001,0.16933891764705883,528,699,22,42,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,i,302,1001,0.083824,260,663,15,31,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,j,296,1001,0.09930705882352941,249,900,18,46,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,k,521,1001,0.15714313725490198,535,700,26,54,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,l,285,1001,0.09951841176470588,265,699,10,18,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,m,858,1001,0.2091744,807,459,36,74,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,n,577,1001,0.13806900000000003,529,459,23,45,1
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,o,532,1001,0.12153537254901964,472,469,10,26,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,p,555,1001,0.16518964705882355,508,691,21,45,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,q,545,1001,0.164082542038322,512,681,20,44,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,r,413,1001,0.08599623529411766,380,458,18,38,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,s,393,1001,0.08867962352941179,328,469,16,44,2
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,t,345,1001,0.08945510588235296,319,606,19,29,0
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,u,566,1001,0.134439905882353,524,464,27,57,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,v,474,1001,0.0853044705882353,498,455,15,31,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,w,695,1001,0.1391586274509804,709,455,23,47,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,x,491,1001,0.10733050980392159,496,445,28,52,4
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,y,473,1001,0.10424990588235296,499,683,21,49,8
MinionPro-BoldCapt,Minion Pro,Serif,Bold,Caption,Roman,Regular,Bold Roman,Lower,z,452,1001,0.09939225098039217,424,467,18,34,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,A,661,1001,0.11102908235294122,648,662,20,36,3
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,B,603,1001,0.17226127058823532,538,648,25,55,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,C,647,1001,0.10883599999999999,595,676,12,32,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,D,724,1001,0.171072,660,648,18,42,3
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,E,545,1001,0.11760564705882355,520,648,28,54,3
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,F,521,1001,0.10824395294117646,463,648,24,42,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,G,697,1001,0.14038001568627453,638,676,19,45,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,H,746,1001,0.18170682352941173,681,648,28,44,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,I,349,1001,0.08721317647058824,286,648,12,20,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,J,334,1001,0.09341251764705881,288,803,12,24,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,K,668,1001,0.1596316235294118,641,648,28,54,5
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,L,520,1001,0.09810974117647057,508,648,16,32,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,M,844,1001,0.1930811294117647,817,648,29,45,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,N,703,1001,0.1368860235294118,676,662,27,47,3
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,O,732,1001,0.1644668235294118,660,676,10,26,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,P,566,1001,0.13710663529411768,509,648,21,45,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,Q,715,1001,0.18918052763943655,673,814,15,41,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,R,620,1001,0.17429308235294116,604,657,29,65,6
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,S,464,1001,0.10924160000000002,408,676,17,47,3
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,T,593,1001,0.10641317647058825,560,673,22,42,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,U,693,1001,0.12001670588235294,670,662,22,46,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,V,648,1001,0.1045174,659,663,16,32,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,W,903,1001,0.1813968,918,663,24,48,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,X,665,1001,0.12881731764705884,667,648,28,60,8
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,Y,602,1001,0.10678277647058823,609,648,23,47,6
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Upper,Z,593,1001,0.12267074509803921,560,673,18,38,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,a,432,1001,0.09220498823529415,406,456,26,68,7
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,b,509,1001,0.14202443921568628,479,727,16,38,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,c,403,1001,0.06501665882352943,371,456,14,38,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,d,520,1001,0.14648611764705882,488,729,20,44,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,e,415,1001,0.08027567058823531,371,456,16,42,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,f,304,1001,0.090985068396726,364,715,26,52,6
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,g,460,1001,0.14718996078431376,448,710,33,91,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,h,516,1001,0.1429579411764706,495,715,22,42,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,i,272,1001,0.06528685490196079,242,649,15,31,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,j,262,1001,0.08037647058823529,224,915,18,46,3
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,k,489,1001,0.13223870588235292,505,718,26,54,5
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,l,256,1001,0.0865570588235294,245,715,10,18,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,m,793,1001,0.16966889411764705,752,446,36,74,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,n,533,1001,0.1125861411764706,499,446,23,45,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,o,506,1001,0.10174343529411768,448,456,10,26,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,p,520,1001,0.14046870588235294,480,704,21,45,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,q,507,1001,0.1403621803921569,482,694,20,44,1
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,r,376,1001,0.0682992156862745,355,446,18,38,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,s,352,1001,0.06776211296511256,296,456,16,44,2
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,t,318,1001,0.0735077411764706,291,602,19,29,0
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,u,521,1001,0.11156678823529415,489,451,27,57,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,v,437,1001,0.06181571764705883,464,447,15,31,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,w,642,1001,0.10579350588235292,656,447,23,47,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,x,452,1001,0.07698240000000002,459,432,28,52,4
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,y,438,1001,0.0786882117647059,463,699,21,49,9
MinionPro-BoldDisp,Minion Pro,Serif,Bold,Display,Roman,Regular,Bold Roman,Lower,z,422,1001,0.07454958823529413,385,453,18,34,0
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,A,683,1001,0.12545694117647063,660,664,20,36,3
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,B,620,1001,0.18304090588235294,549,649,25,55,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,C,662,1001,0.12263538823529413,606,679,12,32,0
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,D,743,1001,0.184987905882353,673,649,18,42,3
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,E,563,1001,0.13404522352941178,532,649,28,54,3
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,F,537,1001,0.12184402352941176,474,649,24,42,1
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,G,713,1001,0.15725906274509807,649,679,19,45,0
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,H,765,1001,0.19868053333333335,697,649,28,44,0
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,I,363,1001,0.09470564313725492,293,649,12,20,0
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,J,350,1001,0.10068511764705881,303,807,12,24,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,K,686,1001,0.1739701764705882,651,649,28,54,5
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,L,535,1001,0.10768818823529416,516,649,16,32,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,M,866,1001,0.21572760000000002,831,649,29,45,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,N,721,1001,0.1560582117647059,692,661,27,47,5
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,O,750,1001,0.17688621176470587,672,678,10,26,0
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,P,582,1001,0.14690305882352944,520,649,21,45,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,Q,737,1001,0.20539991429120782,684,823,15,41,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,R,640,1001,0.18695457254901965,614,658,29,65,6
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,S,484,1001,0.12106969411764708,421,679,17,47,3
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,T,617,1001,0.11854470588235297,575,674,22,42,2
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,U,711,1001,0.13496646274509805,682,664,22,46,4
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,V,679,1001,0.11705977254901961,673,662,16,32,4
MinionPro-BoldSubh,Minion Pro,Serif,Bold,Subhead,Roman,Regular,Bold Roman,Upper,W,941,1001,0.199679968627451,938,662,24,48,4
