Font Name,Family,Serif,Weight,Optical Size,Italic,Font Width,Style,Case,Glyph Name,Glyph Width,Glyph Height,Shape Width,Shape Height,Shape Area,On Curve Points,Total Points
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,k,453,1001,416,710,0.09845333333333332,26,68
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,l,246,1001,205,710,0.060639339563948826,12,30
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,m,749,1001,665,465,0.13096588235294115,34,82
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,n,510,1001,425,465,0.0868,23,59
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,o,451,1001,378,465,0.07651164705882352,14,38
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,p,470,1001,504,758,0.11086418823529413,26,56
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,q,466,1001,410,686,0.10698909803921568,26,58
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,r,352,1001,330,464,0.05110566324093028,19,49
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,s,328,1001,305,465,0.05283676470588235,18,52
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,t,293,1001,266,602,0.05651717647058824,18,26
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,u,505,1001,422,465,0.08618729411764706,23,59
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,v,437,1001,393,465,0.05876505882352942,16,42
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,w,646,1001,599,465,0.0983064705882353,24,58
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,x,458,1001,461,465,0.07230725016517629,27,69
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,y,436,1001,490,692,0.07712407843137255,19,49
MinionPro-MediumCnItCapt,Minion Pro,Serif,Medium,Caption,Italic,Condensed,Medium Italic,Lower,z,403,1001,405,482,0.062125086371895046,23,63
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,A,570,1001,562,654,0.07206823529411764,21,37
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,B,509,1001,500,642,0.10825882352941177,24,52
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,C,525,1001,498,668,0.06914192941176471,12,32
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,D,598,1001,595,642,0.10935399999999998,17,39
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,E,482,1001,507,642,0.07913971764705882,28,54
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,F,452,1001,502,642,0.07203995294117649,24,42
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,G,569,1001,510,668,0.089512,18,42
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,H,624,1001,672,642,0.1167382588235294,28,44
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,I,288,1001,345,642,0.05645823529411764,12,20
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,J,279,1001,380,777,0.060209882352941176,12,24
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,K,565,1001,639,642,0.10135291764705882,28,54
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,L,459,1001,443,642,0.06357310588235295,16,32
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,M,751,1001,808,642,0.12815830588235294,29,53
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,N,593,1001,665,651,0.08828070588235294,27,47
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,O,587,1001,526,668,0.10334352941176471,10,26
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,P,489,1001,512,642,0.0876544,20,42
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,Q,586,1001,526,803,0.11765432648221028,16,40
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,R,541,1001,519,649,0.10831428235294119,29,63
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,S,410,1001,385,668,0.06958988235294117,19,49
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,T,513,1001,489,666,0.06896625882352941,22,42
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,U,591,1001,563,655,0.07959243216812871,22,46
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,V,574,1001,572,654,0.0674825411764706,18,34
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,W,814,1001,788,655,0.11739654901960783,26,38
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,X,556,1001,631,642,0.0810204,32,60
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,Y,523,1001,514,642,0.0685857411764706,25,49
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Upper,Z,497,1001,538,667,0.08161987450980392,18,38
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,a,417,1001,368,452,0.06522980392156863,24,60
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,b,414,1001,357,723,0.08202812175602274,21,55
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,c,318,1001,302,452,0.03854230588235294,13,37
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,d,430,1001,430,723,0.08783722798637382,27,65
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,e,335,1001,304,452,0.046880376470588236,15,41
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,f,223,1001,544,971,0.06835840000000001,24,58
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,g,353,1001,482,700,0.08732705882352941,31,87
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,h,435,1001,385,723,0.0862354705882353,23,53
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,i,225,1001,181,647,0.038305766979957794,17,41
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,j,223,1001,334,895,0.05158007843137255,19,53
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,k,395,1001,380,723,0.0797284705882353,26,68
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,l,207,1001,196,723,0.051378608783477824,12,30
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,m,675,1001,603,452,0.10260931764705883,34,82
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,n,453,1001,379,452,0.06785140392156862,23,59
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,o,403,1001,349,452,0.058768862745098044,14,38
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,p,418,1001,476,759,0.0864248,26,56
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,q,412,1001,376,690,0.08444517647058823,26,58
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,r,315,1001,299,449,0.039536063582691426,19,49
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,s,287,1001,278,452,0.039421490196078435,18,52
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,t,253,1001,245,581,0.0441396365827076,18,26
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,u,450,1001,382,452,0.06838848627450979,23,59
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,v,382,1001,355,452,0.044047843137254905,16,42
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,w,577,1001,547,452,0.07272411063037634,24,58
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,x,398,1001,427,452,0.052981490196078444,27,69
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,y,375,1001,467,700,0.0551243137254902,19,49
MinionPro-MediumCnItDisp,Minion Pro,Serif,Medium,Display,Italic,Condensed,Medium Italic,Lower,z,354,1001,376,468,0.042094305882352946,23,63
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,A,585,1001,569,654,0.08318110588235295,21,37
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,B,525,1001,510,642,0.119412,24,52
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,C,538,1001,505,668,0.0780512156862745,12,32
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,D,612,1001,604,642,0.11861138823529413,17,39
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,E,499,1001,518,642,0.09259402352941176,28,54
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,F,468,1001,512,642,0.08120922352941178,24,42
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,G,584,1001,519,668,0.10060865882352941,18,42
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,H,640,1001,686,642,0.1295329411764706,28,44
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,I,299,1001,352,642,0.06114861176470588,12,20
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,J,289,1001,386,782,0.06510533333333335,12,24
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,K,577,1001,648,642,0.11256903529411766,28,54
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,L,476,1001,456,642,0.07117891764705883,16,32
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,M,769,1001,822,642,0.14693491764705882,29,53
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,N,606,1001,677,650,0.10354117647058822,27,47
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,O,596,1001,532,668,0.11288414117647057,10,26
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,P,502,1001,521,642,0.09706536470588237,20,42
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,Q,596,1001,532,806,0.12949375837714244,16,40
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,R,551,1001,530,650,0.11888627450980394,29,63
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,S,422,1001,393,668,0.07824244705882352,19,49
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,T,527,1001,499,666,0.07689296470588235,22,42
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,U,606,1001,573,655,0.09140000327170132,22,46
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,V,589,1001,578,653,0.07696693333333333,18,34
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,W,830,1001,799,654,0.13114879999999998,26,38
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,X,570,1001,639,642,0.09491781176470589,32,60
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,Y,539,1001,524,642,0.07783557647058825,25,49
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Upper,Z,508,1001,548,667,0.09173734901960784,18,38
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,a,439,1001,385,457,0.07313792156862746,24,60
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,b,434,1001,369,718,0.09149180797490815,21,55
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,c,337,1001,313,457,0.04375371764705882,13,37
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,d,454,1001,443,718,0.09730556361977066,27,65
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,e,355,1001,318,457,0.05414105882352941,15,41
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,f,240,1001,548,958,0.07617869904063453,24,58
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,g,376,1001,494,697,0.09721919999999999,31,87
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,h,456,1001,403,718,0.09418189019607844,23,53
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,i,242,1001,192,652,0.04369167058823528,17,41
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,j,238,1001,344,893,0.05782926677219451,19,53
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,k,417,1001,395,718,0.08786349019607843,26,68
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,l,222,1001,199,718,0.055744662917256035,12,30
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,m,703,1001,627,457,0.11461560000000001,34,82
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,n,475,1001,399,457,0.07579748235294118,23,59
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,o,421,1001,360,457,0.065808,14,38
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,p,438,1001,488,759,0.09586616470588236,26,56
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,q,433,1001,390,689,0.09378505882352942,26,58
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,r,329,1001,311,455,0.043857305678196117,19,49
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,s,303,1001,289,457,0.04454226666666667,18,52
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,t,269,1001,254,590,0.049365647058823535,18,26
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,u,471,1001,396,457,0.0759372705882353,23,59
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,v,403,1001,370,457,0.04973235294117648,16,42
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,w,604,1001,567,457,0.08332454117647059,24,58
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,x,421,1001,440,457,0.06071827450980392,27,69
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,y,398,1001,476,697,0.06375226666666667,19,49
MinionPro-MediumCnItSubh,Minion Pro,Serif,Medium,Subhead,Italic,Condensed,Medium Italic,Lower,z,373,1001,387,473,0.04961998628246551,23,63
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,A,706,1001,669,665,0.13957176470588234,20,36
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,B,637,1001,559,650,0.19521156862745095,25,55
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,C,676,1001,619,680,0.13700533333333334,12,32
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,D,761,1001,685,650,0.19730686274509804,18,42
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,E,581,1001,545,650,0.1528137254901961,28,54
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,F,554,1001,485,650,0.13599019607843138,24,42
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,G,727,1001,659,680,0.17046133333333333,19,45
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,H,783,1001,711,650,0.21929470588235295,28,44
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,I,378,1001,300,650,0.10247058823529413,12,20
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,J,366,1001,318,813,0.10949675294117647,12,24
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,K,703,1001,662,650,0.1906819607843137,28,54
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,L,551,1001,524,650,0.12021176470588237,16,32
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,M,888,1001,842,650,0.23609019607843137,29,45
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,N,740,1001,708,660,0.17591717647058824,27,47
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,O,766,1001,682,679,0.18886318431372548,10,26
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,P,599,1001,530,650,0.1580647058823529,21,45
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Q,758,1001,693,832,0.21951140517114434,15,41
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,R,659,1001,625,659,0.19705392156862747,29,65
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,S,505,1001,434,680,0.13309333333333334,17,47
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,T,641,1001,588,675,0.1323,22,42
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,U,729,1001,695,665,0.15224588235294118,22,46
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,V,711,1001,687,661,0.1317800705882353,16,32
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,W,979,1001,956,661,0.22302917647058826,24,48
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,X,693,1001,691,650,0.16556901960784315,28,60
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Y,655,1001,630,650,0.13168235294117647,23,47
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Upper,Z,619,1001,579,675,0.1517320588235294,18,38
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,a,466,1001,435,466,0.108112,26,68
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,b,534,1001,497,715,0.15747103921568625,16,38
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,c,422,1001,389,466,0.07748574901960785,14,38
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,d,547,1001,512,716,0.1624505725490196,20,44
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,e,437,1001,390,466,0.0955051432502679,16,42
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,f,331,1001,380,703,0.1038445052343155,26,52
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,g,492,1001,471,698,0.1663128705882353,34,92
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,h,550,1001,520,703,0.16199325490196076,22,42
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,i,295,1001,256,657,0.07914917647058824,14,30
MinionPro-Bold,Minion Pro,Serif,Bold,Text,Roman,Regular,Bold Roman,Lower,j,288,1001,242,901,0.09491240000000001,17,45
